ID,ENSEMBL_GENE_ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
85463,ENSG00000149289,ZC3H12C,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
85464,ENSG00000141298,SSH2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85465,ENSG00000138018,EPT1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85474,ENSG00000179528,LBX2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85476,ENSG00000168827,GFM1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85477,ENSG00000006747,SCIN,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85478,ENSG00000139537,CCDC65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85479,ENSG00000147570,DNAJC5B,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85480,ENSG00000145777,TSLP,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85481,ENSG00000147613,PSKH2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85508,ENSG00000215397,SCRT2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85509,ENSG00000170948,MBD3L1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85569,ENSG00000197487,GALP,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
85865,ENSG00000105793,GTPBP10,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86614,ENSG00000172468,HSFY1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87178,ENSG00000138035,PNPT1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87769,ENSG00000134864,GGACT,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88455,ENSG00000076513,ANKRD13A,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
88745,ENSG00000124541,RRP36,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89122,ENSG00000146833,TRIM4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89758,"",C6orf7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89765,ENSG00000160188,RSPH1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89766,ENSG00000177398,UMODL1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89777,ENSG00000166634,SERPINB12,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22685
89778,ENSG00000206072,SERPINB11,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89780,ENSG00000154342,WNT3A,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89781,ENSG00000100099,HPS4,1,1,1,1,0,1,1,0,0,0.1147,0,0,0,0,0,0,0,0,0,0,0
89782,ENSG00000185621,LMLN,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89790,ENSG00000142512,SIGLEC10,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89792,ENSG00000175229,GAL3ST3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89795,ENSG00000067798,NAV3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89796,ENSG00000134369,NAV1,1,2,2,1,0,1,1,0,0,0.0208,0,0,0,0,0,0,0,0,0,0,0
89797,ENSG00000166833,NAV2,1,2,1,1,0,1,1,0,0,0.0144,0,0,0,0,0,0,0,0.2,0,0,0
89801,ENSG00000049769,PPP1R3F,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89822,ENSG00000124780,KCNK17,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89832,ENSG00000166664,CHRFAM7A,2,0,2,1,0,1,1,0,0,0.0773004772017776,0,0,0.138407156333585,0,0.0476257448979592,0,0.0204,0,0,0,0
89839,ENSG00000187951,ARHGAP11B,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89845,ENSG00000124574,ABCC10,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89846,ENSG00000127084,FGD3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89848,ENSG00000197948,FCHSD1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89849,ENSG00000168010,ATG16L2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89853,ENSG00000196814,MVB12B,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89857,ENSG00000172578,KLHL6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89858,ENSG00000254521,SIGLEC12,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89866,ENSG00000120341,SEC16B,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89869,ENSG00000139151,PLCZ1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89870,ENSG00000204610,TRIM15,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89872,ENSG00000143595,AQP10,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89874,ENSG00000183032,SLC25A21,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89876,ENSG00000183833,MAATS1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89882,ENSG00000170777,TPD52L3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89884,ENSG00000121454,LHX4,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89885,ENSG00000147378,FATE1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89886,ENSG00000162723,SLAMF9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89887,ENSG00000197483,ZNF628,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89890,ENSG00000165572,KBTBD6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89891,ENSG00000119333,WDR34,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89894,ENSG00000198270,TMEM116,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89910,ENSG00000151148,UBE3B,1,1,1,1,1,1,1,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0
89927,ENSG00000166780,C16orf45,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89932,ENSG00000100767,PAPLN,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89941,ENSG00000140983,RHOT2,1,1,1,0,0,1,1,0,0,0.0084,0,0,0,0,0,0,0,0,0,0,0
89944,ENSG00000149328,GLB1L2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89953,ENSG00000137171,KLC4,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89958,ENSG00000186193,SAPCD2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89970,ENSG00000159579,RSPRY1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89978,ENSG00000134146,DPH6,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90007,ENSG00000167470,MIDN,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90019,ENSG00000149043,SYT8,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90025,ENSG00000118420,UBE3D,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90050,ENSG00000140067,FAM181A,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90060,ENSG00000147144,CCDC120,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90070,ENSG00000135413,LACRT,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90075,ENSG00000168661,ZNF30,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90102,ENSG00000144824,PHLDB2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90113,ENSG00000145198,VWA5B2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90120,ENSG00000238227,C9orf69,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90121,ENSG00000158526,TSR2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90134,ENSG00000184611,KCNH7,1,1,1,1,0,1,1,0,0,0.0208,0,0,0.0188,0,0.0488,0,0,0,0,0,0
90135,ENSG00000184887,BTBD6,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90139,ENSG00000157570,TSPAN18,2,1,1,0,0,1,1,0,0,0.0701527369614512,0,0,0,0,0,0,0,0,0,0,0
90141,ENSG00000140025,EFCAB11,1,1,0,1,0,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
90161,ENSG00000171004,HS6ST2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90167,ENSG00000165694,FRMD7,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
90187,ENSG00000183798,EMILIN3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
90196,ENSG00000204070,SYS1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90199,ENSG00000158901,WFDC8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90203,ENSG00000124104,SNX21,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90204,ENSG00000168612,ZSWIM1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90226,ENSG00000145040,UCN2,0,1,1,0,0,1,0,0,0,0.012,0,0,0.0290090782312925,0,0,0,0,0,0,0,0
90231,ENSG00000116685,KIAA2013,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90233,ENSG00000204519,ZNF551,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90249,ENSG00000113763,UNC5A,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90268,ENSG00000154124,OTULIN,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90273,ENSG00000007129,CEACAM21,0,1,0,0,0,1,1,0,0,0.0348,0,0,0,0,0,0,0,0,0,0,0
90288,ENSG00000172771,EFCAB12,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90293,ENSG00000003096,KLHL13,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90313,ENSG00000167543,TP53I13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90316,ENSG00000153779,TGIF2LX,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90317,ENSG00000204611,ZNF616,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90321,ENSG00000196214,ZNF766,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90324,ENSG00000142039,CCDC97,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90326,ENSG00000041988,THAP3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90332,ENSG00000130201,EXOC3L2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90333,ENSG00000204604,ZNF468,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90338,ENSG00000170949,ZNF160,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90342,ENSG00000249715,FER1L5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90353,ENSG00000142544,CTU1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90355,ENSG00000181751,C5orf30,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90362,ENSG00000169122,FAM110B,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90378,ENSG00000141858,SAMD1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90379,ENSG00000132017,DCAF15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90381,ENSG00000140534,TICRR,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90390,ENSG00000164758,MED30,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90407,ENSG00000163900,TMEM41A,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90410,ENSG00000109083,IFT20,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90411,ENSG00000180398,MCFD2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90416,ENSG00000128891,C15orf57,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90417,ENSG00000128944,KNSTRN,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90423,ENSG00000250565,ATP6V1E2,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90427,ENSG00000104081,BMF,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90441,ENSG00000173545,ZNF622,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90459,ENSG00000104626,ERI1,1,1,1,0,0,1,1,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0
90480,ENSG00000179271,GADD45GIP1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90485,ENSG00000127903,ZNF835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90488,ENSG00000151135,TMEM263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90506,ENSG00000141294,LRRC46,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90507,ENSG00000141295,SCRN2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90522,ENSG00000167645,YIF1B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90523,ENSG00000146147,MLIP,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0402,0,0,0,0
90525,ENSG00000138606,SHF,1,0,1,1,0,1,1,0,0,0.0132,0,0,0.0286,0,0,0,0,0,0,0,0
90527,ENSG00000140254,DUOXA1,1,1,2,1,0,1,0,1,0,0.0136,0,0,0,0,0,0,0.0348,0,0,0,0
90529,ENSG00000001460,STPG1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90550,ENSG00000156026,MCU,1,1,1,0,0,1,1,0,0,0,0,0,0.0184,0,0,0,0,0,0,0,0
90557,ENSG00000163040,CCDC74A,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90576,ENSG00000196466,ZNF799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90580,ENSG00000142444,C19orf52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90589,ENSG00000257591,ZNF625,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90592,ENSG00000196757,ZNF700,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90594,ENSG00000171291,ZNF439,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90624,ENSG00000186687,LYRM7,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90627,ENSG00000133121,STARD13,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
90634,ENSG00000139597,N4BP2L1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90637,ENSG00000178381,ZFAND2A,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90639,ENSG00000240230,COX19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90649,ENSG00000256229,ZNF486,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90655,ENSG00000176679,TGIF2LY,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90665,ENSG00000092377,TBL1Y,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90668,ENSG00000186648,LRRC16B,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90673,ENSG00000235194,PPP1R3E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90678,ENSG00000148356,LRSAM1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90693,ENSG00000169193,CCDC126,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90701,ENSG00000166562,SEC11C,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90736,ENSG00000182518,FAM104B,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90737,ENSG00000158639,PAGE5,0,1,0,0,0,0,0,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
90780,ENSG00000163348,PYGO2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90799,ENSG00000258890,CEP95,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90806,ENSG00000174606,ANGEL2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90809,ENSG00000165782,TMEM55B,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90826,ENSG00000164169,PRMT9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90827,ENSG00000185177,ZNF479,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90835,ENSG00000196118,C16orf93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90843,ENSG00000180964,TCEAL8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90850,ENSG00000167962,ZNF598,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90853,ENSG00000134668,SPOCD1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90861,ENSG00000206053,HN1L,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90864,ENSG00000162032,SPSB3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90865,ENSG00000137033,IL33,1,1,1,1,1,1,1,0,0,0.0696611111111111,0,0,0.0530333333333334,0,0.0368,0,0,0,0,0,0
90871,ENSG00000137038,TMEM261,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90874,ENSG00000143067,ZNF697,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90933,ENSG00000146063,TRIM41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90952,ENSG00000149564,ESAM,1,1,1,0,1,1,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
90956,ENSG00000133597,ADCK2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90957,ENSG00000163214,DHX57,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90987,ENSG00000198169,ZNF251,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90990,ENSG00000167702,KIFC2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90993,ENSG00000157613,CREB3L1,1,1,1,0,2,1,1,0,0,0,0,0,0.0650888888888889,0,0,0,0,0,0,0,0
91010,ENSG00000161791,FMNL3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91012,ENSG00000139624,CERS5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91039,ENSG00000142002,DPP9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91050,ENSG00000181982,CCDC149,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91056,ENSG00000254470,AP5B1,1,1,1,1,0,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
91057,ENSG00000109881,CCDC34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91074,ENSG00000148513,ANKRD30A,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91107,ENSG00000132481,TRIM47,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91120,ENSG00000197124,ZNF682,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91133,ENSG00000154655,L3MBTL4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91137,ENSG00000164209,SLC25A46,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91147,ENSG00000164953,TMEM67,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91151,ENSG00000140993,TIGD7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91156,ENSG00000163395,IGFN1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91179,ENSG00000244486,SCARF2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91181,ENSG00000143552,NUP210L,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91227,ENSG00000100121,GGTLC2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91252,ENSG00000165915,SLC39A13,1,1,1,1,0,1,1,1,0,0.0169666666666667,0,0,0.0196,0,0,0,0.0076,0,0,0,0
91272,ENSG00000145919,BOD1,1,1,1,0,0,1,0,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
91283,ENSG00000066697,MSANTD3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91289,ENSG00000100258,LMF2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91298,ENSG00000133641,C12orf29,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91300,ENSG00000198858,R3HDM4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91304,ENSG00000182087,TMEM259,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91319,ENSG00000099958,DERL3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91351,ENSG00000181381,DDX60L,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91355,ENSG00000100068,LRP5L,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27751875
91368,ENSG00000237190,CDKN2AIPNL,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91369,ENSG00000154945,ANKRD40,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91373,ENSG00000197355,UAP1L1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91392,ENSG00000196653,ZNF502,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91404,ENSG00000187231,SESTD1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0216,0,0,0,0,0,0
91408,ENSG00000134717,BTF3L4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91409,ENSG00000152076,CCDC74B,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91419,ENSG00000166896,XRCC6BP1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91433,ENSG00000166965,RCCD1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91442,ENSG00000131944,C19orf40,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91445,ENSG00000138942,RNF185,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91452,ENSG00000107897,ACBD5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91461,ENSG00000162878,PKDCC,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91464,ENSG00000175329,ISX,1,1,1,0,0,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
91522,ENSG00000050767,COL23A1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91523,ENSG00000179715,PCED1B,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91526,ENSG00000065413,ANKRD44,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91543,ENSG00000134321,RSAD2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91544,ENSG00000158062,UBXN11,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91574,ENSG00000130921,C12orf65,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91582,ENSG00000187051,RPS19BP1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91584,ENSG00000221866,PLXNA4,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0
91603,ENSG00000198783,ZNF830,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
